path	ext	size_bytes	lines	class	extends	kind	priority	reuse_action	target	notes
images/2683_frame1_top_left_frame1_top_left.png	png	16437	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2684_frame1_button_close_frame1_button_close.png	png	2378	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2724.png	png	1618	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2728.jpg	jpg	2641	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2736.png	png	10693	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2740.png	png	12298	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2744.png	png	15913	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2748.png	png	20412	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/275.jpg	jpg	4153	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2752.png	png	22673	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2756.png	png	32656	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2760.png	png	66257	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2767.png	png	2803	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2772.jpg	jpg	4624	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2777_pushpins_pushpins.png	png	23049	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2778_pin_shadow_pin_shadow.png	png	1177	0			image_asset_semantic_name	medium	reuse_via_atlas_pipeline	client_assets/atlases	Nome semantico sugere utilidade direta
images/2787.png	png	1191	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2820.jpg	jpg	2593	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2823.png	png	98	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2826.png	png	4595	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2830.png	png	707	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2835.png	png	602	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2854.png	png	1004	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2856.png	png	1079	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2862.png	png	317	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2982.png	png	516	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2983.png	png	290	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2986.png	png	619	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2989.png	png	731	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2992.png	png	726	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/2996.png	png	4833	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3002.png	png	342	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3004.png	png	359	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/306.png	png	16883	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3069.jpg	jpg	1198	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3071.png	png	26183	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/308.jpg	jpg	5053	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3080.png	png	9063	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/310.jpg	jpg	4723	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/312.jpg	jpg	3861	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3122.png	png	219	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3125.jpg	jpg	351	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3128.jpg	jpg	346	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3131.png	png	1291	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3134.png	png	1510	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/3137.png	png	797	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/314.jpg	jpg	4199	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/347.png	png	4839	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/363.jpg	jpg	3295	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/365.jpg	jpg	2351	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/368.jpg	jpg	13664	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/370.jpg	jpg	13796	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/372.jpg	jpg	13892	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/374.jpg	jpg	13930	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/376.jpg	jpg	4706	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/378.jpg	jpg	1245	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/380.jpg	jpg	12010	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/382.jpg	jpg	12964	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/384.jpg	jpg	13786	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/386.jpg	jpg	11862	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/388.jpg	jpg	12202	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/39.png	png	2178	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/390.jpg	jpg	12700	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/392.jpg	jpg	11632	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/394.jpg	jpg	11956	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/396.jpg	jpg	12128	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/398.jpg	jpg	11870	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/400.jpg	jpg	12176	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/402.jpg	jpg	12488	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/404.jpg	jpg	1222	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/406.jpg	jpg	1254	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/408.jpg	jpg	1270	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/410.jpg	jpg	1153	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/412.jpg	jpg	1219	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/414.jpg	jpg	1370	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/416.jpg	jpg	964	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/418.jpg	jpg	1925	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/420.jpg	jpg	2188	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/422.jpg	jpg	2209	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/424.jpg	jpg	1742	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/426.jpg	jpg	1896	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/428.jpg	jpg	4671	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/430.jpg	jpg	2252	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/432.jpg	jpg	5469	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/434.jpg	jpg	5369	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/436.jpg	jpg	10211	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/438.jpg	jpg	10900	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/440.jpg	jpg	11725	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/442.jpg	jpg	9810	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/444.jpg	jpg	10736	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/446.jpg	jpg	11274	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/448.jpg	jpg	10246	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/450.jpg	jpg	11327	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/452.jpg	jpg	11785	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/454.jpg	jpg	10673	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/456.jpg	jpg	12301	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/458.jpg	jpg	13789	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/46.png	png	269188	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/460.jpg	jpg	13330	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/462.jpg	jpg	13496	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/464.jpg	jpg	13827	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/466.jpg	jpg	10583	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/468.jpg	jpg	11323	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/470.jpg	jpg	15301	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/472.jpg	jpg	16580	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/474.jpg	jpg	13333	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/477.jpg	jpg	800	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/482.png	png	1687	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/49.png	png	259588	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/508.jpg	jpg	2393	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/516.png	png	4201	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/536.png	png	1678	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/537.jpg	jpg	677	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/55.png	png	345418	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/551.png	png	7571	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/557.png	png	3747	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/564.png	png	4067	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/567.png	png	3430	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/571.png	png	5410	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/574.png	png	8638	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/581.png	png	12710	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/593.png	png	870	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/598.png	png	4635	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/606.png	png	9234	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/609.png	png	4917	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/612.png	png	6137	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/618.png	png	344	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/622.png	png	460	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/625.png	png	723	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/646.png	png	887	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/650.png	png	1665	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/659.png	png	9792	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/66.png	png	42598	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/674.png	png	3666	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/679.jpg	jpg	862	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/681.png	png	2442	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/684.png	png	2416	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/687.png	png	3619	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/690.png	png	3326	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/696.jpg	jpg	1904	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
images/87.png	png	10360	0			image_asset_numeric_id	medium	reuse_with_symbol_mapping	client_assets/atlases	ID numerico; mapear para simbolo funcional
morphshapes/1817.swf	swf	1291	0			flash_binary_morphshape	high	extract_and_convert	client_assets/spritesheets	Nao usar SWF em runtime; extrair para PNG/atlas
scripts/ACADEMY.as	as	10096	269	ACADEMY		core_gameplay_or_flow	high	split_port	server_rules+client_ui_flow	Extrair regras de dominio e contratos; remover acoplamento Flash | signals:flash global save domain
scripts/ACADEMYPOPUP.as	as	24373	620	ACADEMYPOPUP	ACADEMYPOPUP_CLIP	ui_behavior_flash	medium	rewrite_ui	pixi_scene_or_html_overlay	Manter copy/fluxo; reimplementar componentes | signals:flash global domain
scripts/ACADEMYPOPUP_CLIP.as	as	2164	99	ACADEMYPOPUP_CLIP	MovieClip	flash_symbol_wrapper	low	reference_only	design_specs_only	Embed/MovieClip wrapper; nao portar codigo | signals:flash
scripts/ACHIEVEMENTS.as	as	6375	203	ACHIEVEMENTS		core_gameplay_or_flow	high	split_port	server_rules+client_ui_flow	Extrair regras de dominio e contratos; remover acoplamento Flash | signals:global maproom domain
scripts/AIATTACKPOPUP_CLIP.as	as	741	34	AIATTACKPOPUP_CLIP	MovieClip	flash_symbol_wrapper	low	reference_only	design_specs_only	Embed/MovieClip wrapper; nao portar codigo | signals:flash
scripts/ATTACK.as	as	47205	1336	ATTACK		core_gameplay_or_flow	high	split_port	server_rules+client_ui_flow	Extrair regras de dominio e contratos; remover acoplamento Flash | signals:flash global save maproom domain
scripts/BASE.as	as	255276	6682	BASE		core_gameplay_or_flow	high	split_port	server_rules+client_ui_flow	Extrair regras de dominio e contratos; remover acoplamento Flash | signals:flash global save maproom domain
scripts/BDECORATION.as	as	1232	50	BDECORATION	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BEXPIRABLE.as	as	1147	52	BEXPIRABLE	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BFOUNDATION.as	as	153206	4414	BFOUNDATION	GameObject	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global save maproom domain
scripts/BHEAVYTRAP.as	as	4466	135	BHEAVYTRAP	BTRAP	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global domain
scripts/BMUSHROOM.as	as	3584	129	BMUSHROOM	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BRESOURCE.as	as	21655	655	BRESOURCE	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global maproom domain
scripts/BSTORAGE.as	as	6279	192	BSTORAGE	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:global maproom domain
scripts/BTOTEM.as	as	9054	339	BTOTEM	BDECORATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:global domain
scripts/BTOWER.as	as	20614	630	BTOWER	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global maproom
scripts/BTRAP.as	as	5155	180	BTRAP	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global domain
scripts/BUILDING1.as	as	1772	64	BUILDING1	BRESOURCE	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BUILDING10.as	as	2730	94	BUILDING10	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BUILDING11.as	as	10573	315	BUILDING11	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global maproom
scripts/BUILDING112.as	as	2461	93	BUILDING112	BSTORAGE	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global maproom
scripts/BUILDING113.as	as	1459	62	BUILDING113	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BUILDING115.as	as	7956	243	BUILDING115	BTOWER	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global domain
scripts/BUILDING117.as	as	508	24	BUILDING117	BHEAVYTRAP	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash
scripts/BUILDING118.as	as	11193	314	BUILDING118	BTOWER	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global domain
scripts/BUILDING12.as	as	2055	86	BUILDING12	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BUILDING13.as	as	21127	624	BUILDING13	HatcheryBase	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global domain
scripts/BUILDING14.as	as	7432	222	BUILDING14	BSTORAGE	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global maproom
scripts/BUILDING15.as	as	4556	143	BUILDING15	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global maproom
scripts/BUILDING16.as	as	12531	378	BUILDING16	HatcheryBase	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BUILDING17.as	as	1410	47	BUILDING17	BWALL	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BUILDING18.as	as	1075	38	BUILDING18	BWALL	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash
scripts/BUILDING19.as	as	4975	171	BUILDING19	BFOUNDATION	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BUILDING2.as	as	1820	66	BUILDING2	BRESOURCE	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global
scripts/BUILDING20.as	as	1755	57	BUILDING20	BTOWER	building_gameplay_logic	high	port_rules_and_data	server_authoritative_cmd+building_defs	Reaproveitar regras (custos, timers, requisitos), reescrever runtime Pixi | signals:flash global domain
