path	kind	reuse_action	status	evidence	notes
scripts/ACADEMY.as	core_gameplay_or_flow	split_port	pending		
scripts/ACADEMYPOPUP.as	ui_behavior_flash	rewrite_ui	pending		
scripts/ACADEMYPOPUP_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/ACHIEVEMENTS.as	core_gameplay_or_flow	split_port	pending		
scripts/AIATTACKPOPUP_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/ATTACK.as	core_gameplay_or_flow	split_port	in_progress	server/src/controllers/combat/startReplay.ts,server/src/controllers/combat/streamReplay.ts,server/src/services/combat/replayEngine.ts,src/lib/contracts/combat.ts	Baseline de replay autoritativo migrado (start + stream SSE); regras completas ainda pendentes (E05-S02)
scripts/BASE.as	core_gameplay_or_flow	split_port	in_progress	server/src/controllers/cmd/cmd.ts,server/src/services/state/normalizeState.ts,server/src/controllers/state/getState.ts,src/game/scenes/YardScene.ts,server/src/controllers/base/save/baseSave.ts	Fluxo core expandido com footprint/render de área, snapshot canônico `/state` e gate de deprecação gradual de base/save para next-client
scripts/BDECORATION.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BEXPIRABLE.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BFOUNDATION.as	building_gameplay_logic	port_rules_and_data	in_progress	server/src/controllers/cmd/cmd.ts,server/src/utils/buildingFootprint.ts,src/lib/base/footprint.ts	Regras de footprint/ocupação migradas parcialmente para contratos autoritativos
scripts/BHEAVYTRAP.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BMUSHROOM.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BRESOURCE.as	building_gameplay_logic	port_rules_and_data	in_progress	server/src/controllers/cmd/cmd.ts,src/lib/game/cmdDelta.ts,src/game/scenes/YardScene.ts	Produção/coleta de resource migrada via CollectHarvester + setResources
scripts/BSTORAGE.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BTOTEM.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BTOWER.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BTRAP.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING1.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING10.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING11.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING112.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING113.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING115.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING117.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING118.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING12.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING13.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING14.as	building_gameplay_logic	port_rules_and_data	in_progress	src/lib/base/footprint.ts,server/src/utils/buildingFootprint.ts,server/src/controllers/cmd/cmd.ts	TownHall/hq com footprint legado aplicado em place/move server-authoritative
scripts/BUILDING15.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING16.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING17.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING18.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING19.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING2.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING20.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING21.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING22.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING23.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING24.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING25.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING26.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING27.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING3.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING4.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING5.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING51.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING52.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING6.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING7.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING8.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDING9.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BUILDINGBUTTON.as	core_gameplay_or_flow	split_port	pending		
scripts/BUILDINGBUTTONSOON.as	flash_symbol_wrapper	reference_only	pending		
scripts/BUILDINGBUTTON_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/BUILDINGINFO.as	core_gameplay_or_flow	split_port	pending		
scripts/BUILDINGOPTIONS.as	core_gameplay_or_flow	split_port	migrated	src/game/scenes/YardScene.ts,src/lib/base/buildingType.ts,server/src/controllers/cmd/cmd.ts,src/lib/game/cmdDelta.ts	Painel operacional de building migrado para overlay HTML no novo client (place/move/upgrade/cancel/collect) com execução server-authoritative via /cmd
scripts/BUILDINGOPTIONSPOPUP.as	ui_behavior_flash	rewrite_ui	migrated	src/game/scenes/YardScene.ts	Popup legado substituído por painel runtime (Building Ops) no Yard com paridade operacional
scripts/BUILDINGOPTIONSPOPUP_CLIP.as	flash_symbol_wrapper	reference_only	archived	src/game/scenes/YardScene.ts	Símbolo Flash desativado; equivalente funcional implementado em overlay HTML (Building Ops)
scripts/BUILDINGS.as	core_gameplay_or_flow	split_port	in_progress	server/src/controllers/state/getState.ts,src/lib/base/stateSnapshot.ts,src/game/scenes/YardScene.ts,src/lib/base/buildingType.ts	Estado canônico + render no Yard migrados; catálogo legado inicial e filtros de tipo portados, faltando paridade total de catálogo visual/compras
scripts/BUILDINGSARROW.as	flash_symbol_wrapper	reference_only	pending		
scripts/BUILDINGSPOPUP.as	core_gameplay_or_flow	split_port	pending		
scripts/BUILDINGSPOPUPINFO_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/BUILDINGSPOPUP_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/BUY.as	core_gameplay_or_flow	split_port	pending		
scripts/BWALL.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/BasePlannerPopup_BottomLayout.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_DisplayItem_Building.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_DisplayViewContainer.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ExplorerCanvas.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ExplorerContainer.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ExplorerFrame.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ExplorerHeader.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ExplorerItem_Category.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ExplorerItem_Type.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ToolTip.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ToolsButton_Move.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ToolsButton_Store.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ToolsLayout.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_ZoomLayout.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerPopup_xSpot.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerTransferConfirmation_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerTransferRow_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlannerTransfer_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlanner_FrameMask.as	flash_symbol_wrapper	reference_only	pending		
scripts/BasePlanner_fla/CheckBox_3.as	flash_symbol_wrapper	reference_only	pending		
scripts/BlackSpurtzCannon.as	misc_actionscript	analyze_case_by_case	pending		
scripts/Bunker.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/Button.as	ui_behavior_flash	rewrite_ui	pending		
scripts/ButtonBrown.as	ui_behavior_flash	rewrite_ui	pending		
scripts/ButtonBrown_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/Button_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/CATAPULTITEM.as	core_gameplay_or_flow	split_port	pending		
scripts/CATAPULTITEM_view.as	flash_symbol_wrapper	reference_only	pending		
scripts/CATAPULTPOPUP.as	core_gameplay_or_flow	split_port	pending		
scripts/CATAPULTPOPUP_view.as	flash_symbol_wrapper	reference_only	pending		
scripts/CHAMPIONBUTTON.as	ui_behavior_flash	rewrite_ui	pending		
scripts/CHAMPIONCAGE.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/CHAMPIONCAGEPOPUP.as	core_gameplay_or_flow	split_port	pending		
scripts/CHAMPIONCHAMBER.as	building_gameplay_logic	port_rules_and_data	pending		
scripts/CHAMPIONCHAMBERPOPUP.as	core_gameplay_or_flow	split_port	pending		
scripts/CHAMPIONNAMEPOPUP.as	core_gameplay_or_flow	split_port	pending		
scripts/CHAMPIONSELECTPOPUP.as	core_gameplay_or_flow	split_port	pending		
scripts/CHECKER.as	misc_actionscript	analyze_case_by_case	pending		
scripts/CREATUREBUTTON.as	ui_behavior_flash	rewrite_ui	pending		
scripts/CREATUREBUTTON_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/CREATURELOCKER.as	core_gameplay_or_flow	split_port	pending		
scripts/CREATURELOCKERPOPUP.as	core_gameplay_or_flow	split_port	pending		
scripts/CREATURELOCKERPOPUP_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/CREATURES.as	core_gameplay_or_flow	split_port	pending		
scripts/CREEPS.as	core_gameplay_or_flow	split_port	pending		
scripts/CUSTOMATTACKS.as	core_gameplay_or_flow	split_port	pending		
scripts/CarouselCategoryButton2.as	flash_symbol_wrapper	reference_only	pending		
scripts/ChampionChamberFrozen.as	flash_symbol_wrapper	reference_only	pending		
scripts/ChatBox_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/ChatBox_msg_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/ChatBox_msg_name_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/ChatUI_fla/ChatBox_ignoreBtn_17.as	flash_symbol_wrapper	reference_only	pending		
scripts/ChatUI_fla/ChatBox_msg_bg_16.as	flash_symbol_wrapper	reference_only	pending		
scripts/ChatUI_fla/chat_window_box_10.as	flash_symbol_wrapper	reference_only	pending		
scripts/CheckBox_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/CheckBox_disabledIcon.as	flash_symbol_wrapper	reference_only	pending		
scripts/CheckBox_downIcon.as	flash_symbol_wrapper	reference_only	pending		
scripts/CheckBox_overIcon.as	flash_symbol_wrapper	reference_only	pending		
scripts/CheckBox_selectedDisabledIcon.as	flash_symbol_wrapper	reference_only	pending		
scripts/CheckBox_selectedDownIcon.as	flash_symbol_wrapper	reference_only	pending		
scripts/CheckBox_selectedOverIcon.as	flash_symbol_wrapper	reference_only	pending		
scripts/CheckBox_selectedUpIcon.as	flash_symbol_wrapper	reference_only	pending		
scripts/CheckBox_upIcon.as	flash_symbol_wrapper	reference_only	pending		
scripts/Checkbox.as	ui_behavior_flash	rewrite_ui	pending		
scripts/CreatureLockerItem.as	flash_symbol_wrapper	reference_only	pending		
scripts/DEFENSEEVENTPOPUP.as	ui_behavior_flash	rewrite_ui	pending		
scripts/DEFENSEEVENTPOPUP_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/DEFENSEEVENTPOPUP_WM1.as	ui_behavior_flash	rewrite_ui	pending		
scripts/DROPZONE.as	core_gameplay_or_flow	split_port	pending		
scripts/DROPZONE_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/Dynamic.as	misc_actionscript	analyze_case_by_case	pending		
scripts/EFFECTS.as	core_gameplay_or_flow	split_port	pending		
scripts/ERRORMESSAGE.as	ui_behavior_flash	rewrite_ui	in_progress	server/src/middleware/clientSafeError.ts,src/lib/api/client.ts,src/lib/contracts/http.ts,src/game/scenes/LoginScene.ts	Erro estruturado legado mapeado para UX no novo client (code/traceId/issues), sem leak de stack em produção; modal global full-stop ainda pendente
scripts/ERRORMESSAGE_CLIP.as	flash_symbol_wrapper	reference_only	pending		
scripts/EventRewardRibbon.as	flash_symbol_wrapper	reference_only	pending		
scripts/EventStoreDisplayItem.as	flash_symbol_wrapper	reference_only	pending		
scripts/EventStoreItemSelectedPopupMC.as	flash_symbol_wrapper	reference_only	pending		
scripts/EventStorePopupMC.as	flash_symbol_wrapper	reference_only	pending		
